codigo,etapa,ano,area,componente,unidade_tematica,objeto_conhecimento,descricao,palavras_chave,temas_relacionados,steam_relacionado,cultura_maker,fonte_url,observacoes
EF09GE15,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,Geografia,,,"Comparar e classificar diferentes regiões do mundo com base em informações populacionais, econômicas e socioambientais representadas em mapas temáticos e com diferentes projeções cartográficas.","{""classificar"",""regioes"",""mundo"",""informacoes"",""populacionais"",""economicas"",""socioambientais"",""representadas"",""mapas"",""tematicos""}","{""classificar"",""regioes"",""mundo"",""informacoes"",""populacionais"",""economicas""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efge,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09GE16,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,Geografia,,,"Identificar e comparar diferentes domínios morfoclimáticos da Europa, da Ásia e da Oceania.","{""dominios"",""morfoclimaticos"",""europa"",""oceania""}","{""dominios"",""morfoclimaticos"",""europa"",""oceania""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efge,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09GE17,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,Geografia,,,"Explicar as características físico-naturais e a forma de ocupação e usos da terra em diferentes regiões da Europa, da Ásia e da Oceania.","{""explicar"",""caracteristicas"",""fisico"",""naturais"",""ocupacao"",""terra"",""regioes"",""europa"",""oceania""}","{""explicar"",""caracteristicas"",""fisico"",""naturais"",""ocupacao"",""terra""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efge,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09GE18,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,Geografia,,,"Identificar e analisar as cadeias industriais e de inovação e as consequências dos usos de recursos naturais e das diferentes fontes de energia (tais como termoelétrica, hidrelétrica, eólica e nuclear) em diferentes países.","{""cadeias"",""industriais"",""inovacao"",""consequencias"",""recursos"",""naturais"",""fontes"",""energia"",""termoeletrica"",""hidreletrica""}","{""cadeias"",""industriais"",""inovacao"",""consequencias"",""recursos"",""naturais""}","{""ciencia""}",false,https://catalogobncc.github.io/metadados/2022/03/30/efge,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI01,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Descrever e contextualizar os principais aspectos sociais, culturais, econômicos e políticos da emergência da República no Brasil.","{""descrever"",""contextualizar"",""principais"",""aspectos"",""sociais"",""culturais"",""economicos"",""politicos"",""emergencia"",""republica""}","{""descrever"",""contextualizar"",""principais"",""aspectos"",""sociais"",""culturais""}","{""artes""}",false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI02,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Caracterizar e compreender os ciclos da história republicana, identificando particularidades da história local e regional até 1954.","{""caracterizar"",""ciclos"",""historia"",""republicana"",""identificando"",""particularidades"",""local"",""regional""}","{""caracterizar"",""ciclos"",""historia"",""republicana"",""identificando"",""particularidades""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI03,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Identificar os mecanismos de inserção dos negros na sociedade brasileira pós-abolição e avaliar os seus resultados.,"{""mecanismos"",""insercao"",""negros"",""sociedade"",""brasileira"",""abolicao"",""avaliar"",""resultados""}","{""mecanismos"",""insercao"",""negros"",""sociedade"",""brasileira"",""abolicao""}","{""engenharia""}",false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI04,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Discutir a importância da participação da população negra na formação econômica, política e social do Brasil.","{""importancia"",""participacao"",""populacao"",""negra"",""formacao"",""economica"",""politica"",""social"",""brasil""}","{""importancia"",""participacao"",""populacao"",""negra"",""formacao"",""economica""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI05,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Identificar os processos de urbanização e modernização da sociedade brasileira e avaliar suas contradições e impactos na região em que vive.,"{""processos"",""urbanizacao"",""modernizacao"",""sociedade"",""brasileira"",""avaliar"",""contradicoes"",""impactos"",""regiao""}","{""processos"",""urbanizacao"",""modernizacao"",""sociedade"",""brasileira"",""avaliar""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI06,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Identificar e discutir o papel do trabalhismo como força política, social e cultural no Brasil, em diferentes escalas (nacional, regional, cidade, comunidade).","{""papel"",""trabalhismo"",""forca"",""politica"",""social"",""cultural"",""brasil"",""escalas"",""nacional"",""regional""}","{""papel"",""trabalhismo"",""forca"",""politica"",""social"",""cultural""}","{""artes""}",false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI07,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Identificar e explicar, em meio a lógicas de inclusão e exclusão, as pautas dos povos indígenas, no contexto republicano (até 1964), e das populações afrodescendentes.","{""explicar"",""logicas"",""inclusao"",""exclusao"",""pautas"",""povos"",""indigenas"",""contexto"",""republicano"",""populacoes""}","{""explicar"",""logicas"",""inclusao"",""exclusao"",""pautas"",""povos""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI08,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Identificar as transformações ocorridas no debate sobre as questões da diversidade no Brasil durante o século XX e compreender o significado das mudanças de abordagem em relação ao tema.,"{""transformacoes"",""ocorridas"",""debate"",""questoes"",""diversidade"",""brasil"",""durante"",""seculo"",""significado"",""mudancas""}","{""transformacoes"",""ocorridas"",""debate"",""questoes"",""diversidade"",""brasil""}","{""artes""}",false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI09,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Relacionar as conquistas de direitos políticos, sociais e civis à atuação de movimentos sociais.","{""relacionar"",""conquistas"",""direitos"",""politicos"",""sociais"",""civis"",""atuacao"",""movimentos""}","{""relacionar"",""conquistas"",""direitos"",""politicos"",""sociais"",""civis""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI10,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Identificar e relacionar as dinâmicas do capitalismo e suas crises, os grandes conflitos mundiais e os conflitos vivenciados na Europa.","{""relacionar"",""dinamicas"",""capitalismo"",""crises"",""grandes"",""conflitos"",""mundiais"",""vivenciados"",""europa""}","{""relacionar"",""dinamicas"",""capitalismo"",""crises"",""grandes"",""conflitos""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI11,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Identificar as especificidades e os desdobramentos mundiais da Revolução Russa e seu significado histórico.,"{""especificidades"",""desdobramentos"",""mundiais"",""revolucao"",""russa"",""significado"",""historico""}","{""especificidades"",""desdobramentos"",""mundiais"",""revolucao"",""russa"",""significado""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI12,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Analisar a crise capitalista de 1929 e seus desdobramentos em relação à economia global.,"{""crise"",""capitalista"",""desdobramentos"",""relacao"",""economia"",""global""}","{""crise"",""capitalista"",""desdobramentos"",""relacao"",""economia"",""global""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI13,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Descrever e contextualizar os processos da emergência do fascismo e do nazismo, a consolidação dos estados totalitários e as práticas de extermínio (como o holocausto).","{""descrever"",""contextualizar"",""processos"",""emergencia"",""fascismo"",""nazismo"",""consolidacao"",""estados"",""totalitarios"",""praticas""}","{""descrever"",""contextualizar"",""processos"",""emergencia"",""fascismo"",""nazismo""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI14,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Caracterizar e discutir as dinâmicas do colonialismo no continente africano e asiático e as lógicas de resistência das populações locais diante das questões internacionais.,"{""caracterizar"",""dinamicas"",""colonialismo"",""continente"",""africano"",""asiatico"",""logicas"",""resistencia"",""populacoes"",""locais""}","{""caracterizar"",""dinamicas"",""colonialismo"",""continente"",""africano"",""asiatico""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI15,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Discutir as motivações que levaram à criação da Organização das Nações Unidas (ONU) no contexto do pós-guerra e os propósitos dessa organização.,"{""motivacoes"",""levaram"",""criacao"",""organizacao"",""nacoes"",""unidas"",""contexto"",""guerra"",""propositos"",""dessa""}","{""motivacoes"",""levaram"",""criacao"",""organizacao"",""nacoes"",""unidas""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI16,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Relacionar a Carta dos Direitos Humanos ao processo de afirmação dos direitos fundamentais e de defesa da dignidade humana, valorizando as instituições voltadas para a defesa desses direitos e para a identificação dos agentes responsáveis por sua violação.","{""relacionar"",""carta"",""direitos"",""humanos"",""processo"",""afirmacao"",""fundamentais"",""defesa"",""dignidade"",""humana""}","{""relacionar"",""carta"",""direitos"",""humanos"",""processo"",""afirmacao""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI17,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,"Identificar e analisar processos sociais, econômicos, culturais e políticos do Brasil a partir de 1946.","{""processos"",""sociais"",""economicos"",""culturais"",""politicos"",""brasil""}","{""processos"",""sociais"",""economicos"",""culturais"",""politicos"",""brasil""}","{""artes""}",false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI18,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Descrever e analisar as relações entre as transformações urbanas e seus impactos na cultura brasileira entre 1946 e 1964 e na produção das desigualdades regionais e sociais.,"{""descrever"",""relacoes"",""transformacoes"",""urbanas"",""impactos"",""cultura"",""brasileira"",""producao"",""desigualdades"",""regionais""}","{""descrever"",""relacoes"",""transformacoes"",""urbanas"",""impactos"",""cultura""}","{""artes""}",false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF09HI19,Ensino Fundamental - Anos Finais,9º ano,Ciências Humanas,História,,,Identificar e compreender o processo que resultou na ditadura civil-militar no Brasil e discutir a emergência de questões relacionadas à memória e à justiça sobre os casos de violação dos direitos humanos.,"{""processo"",""resultou"",""ditadura"",""civil"",""militar"",""brasil"",""emergencia"",""questoes"",""relacionadas"",""memoria""}","{""processo"",""resultou"",""ditadura"",""civil"",""militar"",""brasil""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/efhi,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
